DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 80m [m/s]
6/15/2011,12,4.8032
6/15/2011,13,3.3584
6/15/2011,14,3.3905
6/15/2011,15,3.2854
6/15/2011,16,2.2271
6/15/2011,17,2.5275
6/15/2011,18,6.2543
6/15/2011,19,4.0120
6/15/2011,20,5.4765
6/15/2011,21,3.8986
6/15/2011,22,4.5814
6/15/2011,23,7.4850
6/16/2011,0,6.5322
6/16/2011,1,3.3209
6/16/2011,2,1.5463
6/16/2011,3,3.3475
6/16/2011,4,1.8129
6/16/2011,5,3.3450
6/16/2011,6,3.8903
6/16/2011,7,3.2976
6/16/2011,8,3.3694
6/16/2011,9,5.3824
6/16/2011,10,5.7813
6/16/2011,11,5.4567
6/16/2011,12,4.1779
6/16/2011,13,3.1222
6/16/2011,14,4.5506
6/16/2011,15,3.5501
6/16/2011,16,1.7466
6/16/2011,17,1.7053
6/16/2011,18,5.4900
6/16/2011,19,10.1940
6/16/2011,20,9.5358
6/16/2011,21,3.6342
6/16/2011,22,2.5639
6/16/2011,23,8.6704
6/17/2011,0,8.8610
6/17/2011,1,6.8180
6/17/2011,2,7.3289
6/17/2011,3,4.6727
6/17/2011,4,5.8940
6/17/2011,5,8.7498
6/17/2011,6,3.4539
6/17/2011,7,5.9297
6/17/2011,8,5.3860
6/17/2011,9,4.8375
6/17/2011,10,4.0022
6/17/2011,11,2.9462
6/17/2011,12,2.6819
6/17/2011,13,4.1233
6/17/2011,14,4.8545
6/17/2011,15,15.0391
6/17/2011,16,8.9537
6/17/2011,17,9.8298
6/17/2011,18,5.7225
6/17/2011,19,7.9274
6/17/2011,20,3.0459
6/17/2011,21,6.2708
6/17/2011,22,6.6120
6/17/2011,23,3.2613
6/18/2011,0,3.6770
6/18/2011,1,5.3018
6/18/2011,2,6.4422
6/18/2011,3,5.4948
6/18/2011,4,2.7784
6/18/2011,5,1.9170
6/18/2011,6,8.4699
6/18/2011,7,5.8607
6/18/2011,8,4.5212
6/18/2011,9,4.3701
6/18/2011,10,5.9042
6/18/2011,11,3.5323
6/18/2011,12,3.5220
6/18/2011,13,3.5260
6/18/2011,14,4.4243
6/18/2011,15,5.0392
6/18/2011,16,5.0214
6/18/2011,17,4.6815
6/18/2011,18,3.6877
6/18/2011,19,5.1815
6/18/2011,20,4.4899
6/18/2011,21,4.7777
6/18/2011,22,4.0543
6/18/2011,23,4.6415
6/19/2011,0,6.1777
6/19/2011,1,6.1893
6/19/2011,2,3.5927
6/19/2011,3,1.9904
6/19/2011,4,3.6296
6/19/2011,5,6.0063
6/19/2011,6,4.6599
6/19/2011,7,2.2387
6/19/2011,8,2.2074
6/19/2011,9,2.1341
6/19/2011,10,3.3276
6/19/2011,11,4.4903
6/19/2011,12,6.4862
6/19/2011,13,7.6308
6/19/2011,14,6.1422
6/19/2011,15,5.7654
6/19/2011,16,5.9537
6/19/2011,17,6.2630
6/19/2011,18,8.4082
6/19/2011,19,6.3555
6/19/2011,20,5.3150
6/19/2011,21,5.6541
6/19/2011,22,3.1160
6/19/2011,23,6.2249
6/20/2011,0,7.7575
6/20/2011,1,5.5608
6/20/2011,2,7.5830
6/20/2011,3,10.7577
6/20/2011,4,8.2287
6/20/2011,5,5.8655
6/20/2011,6,5.1768
6/20/2011,7,3.2539
6/20/2011,8,4.0462
6/20/2011,9,2.6738
6/20/2011,10,2.2149
6/20/2011,11,3.4944
6/20/2011,12,5.1388
6/20/2011,13,5.4957
6/20/2011,14,3.8304
6/20/2011,15,4.5951
6/20/2011,16,2.4492
6/20/2011,17,3.0675
6/20/2011,18,4.8617
6/20/2011,19,3.9712
6/20/2011,20,2.2134
6/20/2011,21,1.7743
6/20/2011,22,3.4482
6/20/2011,23,3.2748
6/21/2011,0,2.6449
6/21/2011,1,4.8159
6/21/2011,2,2.5544
6/21/2011,3,1.8864
6/21/2011,4,3.9501
6/21/2011,5,3.9148
6/21/2011,6,2.2782
6/21/2011,7,2.1791
6/21/2011,8,6.2920
6/21/2011,9,7.3025
6/21/2011,10,5.5367
6/21/2011,11,4.0866
6/21/2011,12,2.5895
6/21/2011,13,4.0532
6/21/2011,14,2.5426
6/21/2011,15,4.1849
6/21/2011,16,1.8655
6/21/2011,17,1.0090
6/21/2011,18,1.8546
6/21/2011,19,4.6331
6/21/2011,20,5.5803
6/21/2011,21,5.5984
6/21/2011,22,5.1331
6/21/2011,23,2.6246
6/22/2011,0,0.8503
6/22/2011,1,0.8914
6/22/2011,2,1.3001
6/22/2011,3,0.7301
6/22/2011,4,0.3918
6/22/2011,5,0.9671
6/22/2011,6,0.3830
6/22/2011,7,1.3306
6/22/2011,8,2.3167
6/22/2011,9,2.6748
6/22/2011,10,2.7884
6/22/2011,11,3.2260
6/22/2011,12,3.2925
6/22/2011,13,2.2772
6/22/2011,14,3.0497
6/22/2011,15,2.5310
6/22/2011,16,2.6146
6/22/2011,17,2.5434
6/22/2011,18,2.2501
6/22/2011,19,3.1489
6/22/2011,20,1.3585
6/22/2011,21,1.2939
6/22/2011,22,2.0864
6/22/2011,23,3.4420
6/23/2011,0,3.7742
6/23/2011,1,4.8217
6/23/2011,2,2.0015
6/23/2011,3,2.3921
6/23/2011,4,2.4533
6/23/2011,5,1.7644
6/23/2011,6,3.6607
6/23/2011,7,1.3263
6/23/2011,8,1.1037
6/23/2011,9,2.0634
6/23/2011,10,2.1629
6/23/2011,11,2.8119
6/23/2011,12,3.2216
6/23/2011,13,2.3121
6/23/2011,14,3.0129
6/23/2011,15,5.0956
6/23/2011,16,4.5823
6/23/2011,17,5.4248
6/23/2011,18,3.7750
6/23/2011,19,2.4602
6/23/2011,20,2.4642
6/23/2011,21,3.7052
6/23/2011,22,2.9528
6/23/2011,23,2.4732
6/24/2011,0,2.7779
6/24/2011,1,3.7801
6/24/2011,2,1.9635
6/24/2011,3,4.6106
6/24/2011,4,3.8368
6/24/2011,5,3.7304
6/24/2011,6,2.9334
6/24/2011,7,1.8697
6/24/2011,8,1.2600
6/24/2011,9,1.6387
6/24/2011,10,1.8126
6/24/2011,11,1.8484
6/24/2011,12,2.0339
6/24/2011,13,2.1973
6/24/2011,14,1.9623
6/24/2011,15,2.5040
6/24/2011,16,2.5325
6/24/2011,17,1.6491
6/24/2011,18,1.1503
6/24/2011,19,1.7026
6/24/2011,20,0.9403
6/24/2011,21,1.1148
6/24/2011,22,2.4385
6/24/2011,23,5.5949
6/25/2011,0,6.4323
6/25/2011,1,10.5145
6/25/2011,2,8.7776
6/25/2011,3,7.1490
6/25/2011,4,5.7395
6/25/2011,5,2.9064
6/25/2011,6,0.6950
6/25/2011,7,1.1404
6/25/2011,8,2.0245
6/25/2011,9,2.1866
6/25/2011,10,2.4102
6/25/2011,11,2.8958
6/25/2011,12,2.7057
6/25/2011,13,3.0332
6/25/2011,14,3.0980
6/25/2011,15,3.1780
6/25/2011,16,2.9359
6/25/2011,17,2.9315
6/25/2011,18,3.2793
6/25/2011,19,3.8359
6/25/2011,20,2.7129
6/25/2011,21,3.6281
6/25/2011,22,2.7648
6/25/2011,23,6.1749
6/26/2011,0,5.9746
6/26/2011,1,4.8362
6/26/2011,2,4.6781
6/26/2011,3,4.9183
6/26/2011,4,4.9135
6/26/2011,5,3.3738
6/26/2011,6,2.5597
6/26/2011,7,2.2544
6/26/2011,8,2.9418
6/26/2011,9,5.7643
6/26/2011,10,5.3075
6/26/2011,11,4.9097
6/26/2011,12,7.3464
6/26/2011,13,5.8063
6/26/2011,14,4.1114
6/26/2011,15,4.2879
6/26/2011,16,4.0295
6/26/2011,17,3.8397
6/26/2011,18,7.9484
6/26/2011,19,9.3217
6/26/2011,20,7.5866
6/26/2011,21,7.4591
6/26/2011,22,6.0279
6/26/2011,23,2.4477
6/27/2011,0,4.8387
6/27/2011,1,7.4334
6/27/2011,2,5.1282
6/27/2011,3,2.2776
6/27/2011,4,1.7284
6/27/2011,5,2.4772
6/27/2011,6,1.5559
6/27/2011,7,1.2964
6/27/2011,8,2.9165
6/27/2011,9,4.3081
6/27/2011,10,4.1474
6/27/2011,11,4.2103
6/27/2011,12,2.8521
6/27/2011,13,1.8167
6/27/2011,14,3.3168
6/27/2011,15,4.8609
6/27/2011,16,5.2445
6/27/2011,17,6.2672
6/27/2011,18,5.2056
6/27/2011,19,3.0568
6/27/2011,20,1.6909
6/27/2011,21,1.5731
6/27/2011,22,1.4688
6/27/2011,23,2.4825
6/28/2011,0,1.9243
6/28/2011,1,2.9027
6/28/2011,2,3.3058
6/28/2011,3,3.3023
6/28/2011,4,1.4329
6/28/2011,5,1.4044
6/28/2011,6,1.2074
6/28/2011,7,2.7401
6/28/2011,8,2.3852
6/28/2011,9,1.5341
6/28/2011,10,1.7896
6/28/2011,11,1.8915
6/28/2011,12,1.5676
6/28/2011,13,2.3370
6/28/2011,14,2.5260
6/28/2011,15,3.1296
6/28/2011,16,2.2008
6/28/2011,17,0.9863
6/28/2011,18,0.8368
6/28/2011,19,1.0237
6/28/2011,20,1.0156
6/28/2011,21,1.3887
6/28/2011,22,2.3426
6/28/2011,23,4.0698
6/29/2011,0,5.6955
6/29/2011,1,2.5512
6/29/2011,2,3.7542
6/29/2011,3,3.7289
6/29/2011,4,3.9031
6/29/2011,5,2.0084
6/29/2011,6,1.7571
6/29/2011,7,1.5748
6/29/2011,8,1.2810
6/29/2011,9,1.5002
6/29/2011,10,4.0586
6/29/2011,11,3.3434
6/29/2011,12,4.1589
6/29/2011,13,3.1390
6/29/2011,14,5.1965
6/29/2011,15,3.5677
6/29/2011,16,7.2217
6/29/2011,17,6.8766
6/29/2011,18,7.8595
6/29/2011,19,4.4914
6/29/2011,20,8.1874
6/29/2011,21,9.3269
6/29/2011,22,4.9446
6/29/2011,23,3.7784
6/30/2011,0,6.9289
6/30/2011,1,4.8623
6/30/2011,2,4.1632
6/30/2011,3,2.0592
6/30/2011,4,1.6170
6/30/2011,5,3.1624
6/30/2011,6,3.2125
6/30/2011,7,3.4060
6/30/2011,8,2.5090
6/30/2011,9,1.9861
6/30/2011,10,1.9886
6/30/2011,11,2.6166
6/30/2011,12,2.4948
6/30/2011,13,3.0788
6/30/2011,14,4.7812
6/30/2011,15,11.1835
6/30/2011,16,9.0314
6/30/2011,17,8.3248
6/30/2011,18,10.0529
6/30/2011,19,6.8831
6/30/2011,20,5.5238
6/30/2011,21,3.1271
6/30/2011,22,1.5255
6/30/2011,23,2.0391
7/1/2011,0,2.5260
7/1/2011,1,3.9273
7/1/2011,2,6.3663
7/1/2011,3,8.3945
7/1/2011,4,12.8146
7/1/2011,5,11.1512
7/1/2011,6,11.6396
7/1/2011,7,7.8247
7/1/2011,8,3.4988
7/1/2011,9,3.9187
7/1/2011,10,2.7368
7/1/2011,11,3.6656
7/1/2011,12,3.5024
7/1/2011,13,3.6112
7/1/2011,14,4.2118
7/1/2011,15,3.3734
7/1/2011,16,3.6353
7/1/2011,17,2.9289
7/1/2011,18,3.5166
7/1/2011,19,3.1665
7/1/2011,20,1.7846
7/1/2011,21,2.9795
7/1/2011,22,2.8489
7/1/2011,23,2.2333
7/2/2011,0,1.3652
7/2/2011,1,1.0191
7/2/2011,2,3.2717
7/2/2011,3,2.3085
7/2/2011,4,2.0008
7/2/2011,5,2.6220
7/2/2011,6,1.6511
7/2/2011,7,1.3911
7/2/2011,8,1.3949
7/2/2011,9,2.4594
7/2/2011,10,2.6082
7/2/2011,11,2.7768
7/2/2011,12,2.0660
7/2/2011,13,1.4580
7/2/2011,14,1.7906
7/2/2011,15,1.8109
7/2/2011,16,1.5607
7/2/2011,17,1.5984
7/2/2011,18,3.1911
7/2/2011,19,4.9611
7/2/2011,20,5.8774
7/2/2011,21,5.3047
7/2/2011,22,6.4534
7/2/2011,23,4.8467
7/3/2011,0,4.7675
7/3/2011,1,6.4724
7/3/2011,2,8.4717
7/3/2011,3,7.0838
7/3/2011,4,3.9061
7/3/2011,5,2.7029
7/3/2011,6,2.6936
7/3/2011,7,0.9323
7/3/2011,8,1.1689
7/3/2011,9,1.4953
7/3/2011,10,1.3547
7/3/2011,11,1.8127
7/3/2011,12,4.0317
7/3/2011,13,4.1117
7/3/2011,14,4.1966
7/3/2011,15,7.8252
7/3/2011,16,13.2719
7/3/2011,17,7.2270
7/3/2011,18,2.5484
7/3/2011,19,2.2586
7/3/2011,20,1.4291
7/3/2011,21,1.6899
7/3/2011,22,2.7954
7/3/2011,23,5.9229
7/4/2011,0,2.6594
7/4/2011,1,2.0161
7/4/2011,2,1.3921
7/4/2011,3,2.2436
7/4/2011,4,3.8159
7/4/2011,5,2.4529
7/4/2011,6,1.3594
7/4/2011,7,1.5311
7/4/2011,8,1.2377
7/4/2011,9,2.5841
7/4/2011,10,2.1456
7/4/2011,11,3.0085
7/4/2011,12,4.5743
7/4/2011,13,2.8762
7/4/2011,14,3.4655
7/4/2011,15,2.8995
7/4/2011,16,3.3704
7/4/2011,17,6.8991
7/4/2011,18,9.7072
7/4/2011,19,5.3499
7/4/2011,20,6.0935
7/4/2011,21,6.7185
7/4/2011,22,6.4882
7/4/2011,23,5.2972
7/5/2011,0,3.8669
7/5/2011,1,3.3257
7/5/2011,2,2.8366
7/5/2011,3,2.5135
7/5/2011,4,0.7554
7/5/2011,5,0.8343
7/5/2011,6,0.9507
7/5/2011,7,1.1794
7/5/2011,8,1.4108
7/5/2011,9,2.8629
7/5/2011,10,2.2796
7/5/2011,11,3.2660
7/5/2011,12,3.9171
7/5/2011,13,2.9310
7/5/2011,14,1.8004
7/5/2011,15,2.9950
7/5/2011,16,3.5793
7/5/2011,17,3.9581
7/5/2011,18,7.8436
7/5/2011,19,4.1653
7/5/2011,20,2.6824
7/5/2011,21,7.5834
7/5/2011,22,3.6295
7/5/2011,23,3.1497
7/6/2011,0,4.0903
7/6/2011,1,4.2529
7/6/2011,2,2.6563
7/6/2011,3,3.1236
7/6/2011,4,1.0934
7/6/2011,5,0.8517
7/6/2011,6,2.0226
7/6/2011,7,1.4771
7/6/2011,8,1.1062
7/6/2011,9,1.7520
7/6/2011,10,2.2299
7/6/2011,11,2.6966
7/6/2011,12,2.2090
7/6/2011,13,2.5184
7/6/2011,14,1.7790
7/6/2011,15,2.6294
7/6/2011,16,4.7359
7/6/2011,17,5.0048
7/6/2011,18,4.2266
7/6/2011,19,1.7020
7/6/2011,20,2.2295
7/6/2011,21,3.3494
7/6/2011,22,4.3617
7/6/2011,23,5.3397
7/7/2011,0,4.6539
7/7/2011,1,1.2569
7/7/2011,2,1.1073
7/7/2011,3,2.9571
7/7/2011,4,2.8016
7/7/2011,5,1.7281
7/7/2011,6,0.9294
7/7/2011,7,1.6662
7/7/2011,8,1.7840
7/7/2011,9,1.5279
7/7/2011,10,2.4445
7/7/2011,11,3.3695
7/7/2011,12,3.7970
7/7/2011,13,3.8702
7/7/2011,14,3.6261
7/7/2011,15,3.9672
7/7/2011,16,6.9060
7/7/2011,17,6.0569
7/7/2011,18,4.1246
7/7/2011,19,3.3906
7/7/2011,20,2.8984
7/7/2011,21,3.4527
7/7/2011,22,5.3604
7/7/2011,23,6.1478
7/8/2011,0,7.0142
7/8/2011,1,3.5982
7/8/2011,2,3.5028
7/8/2011,3,4.3476
7/8/2011,4,12.0553
7/8/2011,5,10.5805
7/8/2011,6,2.3394
7/8/2011,7,2.1814
7/8/2011,8,2.5926
7/8/2011,9,8.1119
7/8/2011,10,6.3108
7/8/2011,11,7.5916
7/8/2011,12,7.0527
7/8/2011,13,8.5947
7/8/2011,14,2.0345
7/8/2011,15,6.2321
7/8/2011,16,8.8552
7/8/2011,17,5.2146
7/8/2011,18,4.6098
7/8/2011,19,4.9667
7/8/2011,20,4.0011
7/8/2011,21,6.2663
7/8/2011,22,5.9425
7/8/2011,23,5.3484
7/9/2011,0,1.6714
7/9/2011,1,4.5940
7/9/2011,2,3.5270
7/9/2011,3,3.3453
7/9/2011,4,5.6166
7/9/2011,5,3.0829
7/9/2011,6,6.9773
7/9/2011,7,6.7100
7/9/2011,8,6.1343
7/9/2011,9,6.8925
7/9/2011,10,5.4097
7/9/2011,11,5.4615
7/9/2011,12,3.7381
7/9/2011,13,3.6369
7/9/2011,14,3.2797
7/9/2011,15,3.9738
7/9/2011,16,3.8944
7/9/2011,17,6.2679
7/9/2011,18,2.9622
7/9/2011,19,4.1712
7/9/2011,20,2.8710
7/9/2011,21,1.9208
7/9/2011,22,1.3006
7/9/2011,23,3.6944
7/10/2011,0,3.6047
7/10/2011,1,3.3271
7/10/2011,2,1.3067
7/10/2011,3,1.4134
7/10/2011,4,1.7947
7/10/2011,5,2.9816
7/10/2011,6,2.5960
7/10/2011,7,3.2324
7/10/2011,8,2.6146
7/10/2011,9,5.9325
7/10/2011,10,3.9323
7/10/2011,11,6.3931
7/10/2011,12,3.8555
7/10/2011,13,2.7896
7/10/2011,14,6.0689
7/10/2011,15,3.3240
7/10/2011,16,5.1054
7/10/2011,17,4.8692
7/10/2011,18,3.2322
7/10/2011,19,6.9247
7/10/2011,20,3.5928
7/10/2011,21,4.4295
7/10/2011,22,8.8292
7/10/2011,23,7.1376
7/11/2011,0,2.6323
7/11/2011,1,1.9869
7/11/2011,2,2.7063
7/11/2011,3,2.2692
7/11/2011,4,2.6730
7/11/2011,5,3.0255
7/11/2011,6,3.4131
7/11/2011,7,3.2437
7/11/2011,8,2.2644
7/11/2011,9,1.6954
7/11/2011,10,1.2747
7/11/2011,11,1.3893
7/11/2011,12,1.4885
7/11/2011,13,1.7748
7/11/2011,14,4.0062
7/11/2011,15,5.1718
7/11/2011,16,8.7531
7/11/2011,17,11.3572
7/11/2011,18,6.5110
7/11/2011,19,4.4897
7/11/2011,20,1.5799
7/11/2011,21,4.6447
7/11/2011,22,4.2663
7/11/2011,23,1.9016
7/12/2011,0,3.0352
7/12/2011,1,3.8477
7/12/2011,2,2.7261
7/12/2011,3,1.9737
7/12/2011,4,5.0214
7/12/2011,5,5.0322
7/12/2011,6,6.3454
7/12/2011,7,4.6079
7/12/2011,8,2.6398
7/12/2011,9,2.1779
7/12/2011,10,1.6019
7/12/2011,11,1.9603
7/12/2011,12,2.1597
7/12/2011,13,2.6406
7/12/2011,14,2.1551
7/12/2011,15,1.8290
7/12/2011,16,1.6151
7/12/2011,17,2.7278
7/12/2011,18,1.7952
7/12/2011,19,3.8610
7/12/2011,20,3.3759
7/12/2011,21,5.3794
7/12/2011,22,5.4727
7/12/2011,23,3.9839
7/13/2011,0,2.6429
7/13/2011,1,4.2284
7/13/2011,2,3.6489
7/13/2011,3,2.2983
7/13/2011,4,0.6146
7/13/2011,5,1.0620
7/13/2011,6,2.3789
7/13/2011,7,1.4706
7/13/2011,8,3.1691
7/13/2011,9,3.4512
7/13/2011,10,2.6696
7/13/2011,11,2.0559
7/13/2011,12,2.5754
7/13/2011,13,2.6369
7/13/2011,14,3.0374
7/13/2011,15,3.3627
7/13/2011,16,2.5244
7/13/2011,17,3.1361
7/13/2011,18,5.5556
7/13/2011,19,4.6318
7/13/2011,20,2.0922
7/13/2011,21,2.6983
7/13/2011,22,8.0369
7/13/2011,23,5.5430
7/14/2011,0,4.4268
7/14/2011,1,3.3962
7/14/2011,2,2.9706
7/14/2011,3,2.8883
7/14/2011,4,5.5156
7/14/2011,5,4.7240
7/14/2011,6,4.7724
7/14/2011,7,3.2701
7/14/2011,8,3.2592
7/14/2011,9,2.3530
7/14/2011,10,1.3180
7/14/2011,11,1.5294
7/14/2011,12,2.0850
7/14/2011,13,3.8347
7/14/2011,14,6.6399
7/14/2011,15,5.0217
7/14/2011,16,5.7465
7/14/2011,17,6.1697
7/14/2011,18,6.7181
7/14/2011,19,5.3236
7/14/2011,20,4.5316
7/14/2011,21,2.3686
7/14/2011,22,3.1689
7/14/2011,23,4.2605
7/15/2011,0,4.2403
7/15/2011,1,4.9946
7/15/2011,2,4.5184
7/15/2011,3,2.3666
7/15/2011,4,2.7250
7/15/2011,5,4.0132
7/15/2011,6,2.8371
7/15/2011,7,0.9734
7/15/2011,8,0.9827
7/15/2011,9,0.9916
7/15/2011,10,1.9152
7/15/2011,11,1.5919
7/15/2011,12,1.9518
7/15/2011,13,2.8205
7/15/2011,14,2.5140
7/15/2011,15,2.7311
7/15/2011,16,2.3040
7/15/2011,17,2.4710
7/15/2011,18,1.7848
7/15/2011,19,2.4867
7/15/2011,20,3.2220
7/15/2011,21,1.7426
7/15/2011,22,1.0770
7/15/2011,23,1.6632
7/16/2011,0,1.4981
7/16/2011,1,1.9956
7/16/2011,2,1.1797
7/16/2011,3,2.1798
7/16/2011,4,4.3810
7/16/2011,5,3.5377
7/16/2011,6,2.5778
7/16/2011,7,1.0738
7/16/2011,8,0.9987
7/16/2011,9,1.4611
7/16/2011,10,1.5478
7/16/2011,11,1.8795
7/16/2011,12,2.0499
7/16/2011,13,1.8961
7/16/2011,14,2.5677
7/16/2011,15,5.1355
7/16/2011,16,3.7503
7/16/2011,17,3.0793
7/16/2011,18,3.0734
7/16/2011,19,4.0786
7/16/2011,20,6.0221
7/16/2011,21,6.0002
7/16/2011,22,4.2310
7/16/2011,23,2.3833
7/17/2011,0,2.2664
7/17/2011,1,2.1301
7/17/2011,2,2.0091
7/17/2011,3,1.6056
7/17/2011,4,0.5906
7/17/2011,5,1.4401
7/17/2011,6,2.6889
7/17/2011,7,1.0286
7/17/2011,8,0.8608
7/17/2011,9,1.7968
7/17/2011,10,1.6615
7/17/2011,11,2.0637
7/17/2011,12,2.4041
7/17/2011,13,4.1791
7/17/2011,14,4.2836
7/17/2011,15,5.3806
7/17/2011,16,7.9970
7/17/2011,17,10.8963
7/17/2011,18,8.5398
7/17/2011,19,6.0553
7/17/2011,20,5.3436
7/17/2011,21,3.4887
7/17/2011,22,2.1626
7/17/2011,23,2.7031
7/18/2011,0,2.7643
7/18/2011,1,1.2630
7/18/2011,2,1.4201
7/18/2011,3,1.1583
7/18/2011,4,1.0661
7/18/2011,5,3.3671
7/18/2011,6,2.8096
7/18/2011,7,1.4360
7/18/2011,8,0.7929
7/18/2011,9,2.7001
7/18/2011,10,2.7152
7/18/2011,11,2.1967
7/18/2011,12,2.0211
7/18/2011,13,2.2029
7/18/2011,14,2.5086
7/18/2011,15,1.6717
7/18/2011,16,1.5388
7/18/2011,17,1.6790
7/18/2011,18,2.6899
7/18/2011,19,4.0185
7/18/2011,20,4.2986
7/18/2011,21,6.5591
7/18/2011,22,12.7742
7/18/2011,23,11.5197
7/19/2011,0,8.0398
7/19/2011,1,4.5654
7/19/2011,2,3.0166
7/19/2011,3,3.4901
7/19/2011,4,2.9086
7/19/2011,5,3.7109
7/19/2011,6,1.3933
7/19/2011,7,6.5856
7/19/2011,8,9.1000
7/19/2011,9,4.2610
7/19/2011,10,2.7955
7/19/2011,11,2.7446
7/19/2011,12,2.2833
7/19/2011,13,1.8201
7/19/2011,14,2.6674
7/19/2011,15,4.4383
7/19/2011,16,7.1094
7/19/2011,17,7.2081
7/19/2011,18,11.0233
7/19/2011,19,5.5993
7/19/2011,20,4.8989
7/19/2011,21,8.0937
7/19/2011,22,9.0698
7/19/2011,23,5.5958
7/20/2011,0,1.8117
7/20/2011,1,3.3971
7/20/2011,2,3.2758
7/20/2011,3,4.6139
7/20/2011,4,10.0943
7/20/2011,5,10.5491
7/20/2011,6,9.1907
7/20/2011,7,9.5102
7/20/2011,8,5.8395
7/20/2011,9,4.3567
7/20/2011,10,6.0847
7/20/2011,11,6.6492
7/20/2011,12,3.0685
7/20/2011,13,4.1290
7/20/2011,14,3.1771
7/20/2011,15,2.9099
7/20/2011,16,2.9509
7/20/2011,17,4.3234
7/20/2011,18,5.0712
7/20/2011,19,5.3203
7/20/2011,20,4.4230
7/20/2011,21,2.8826
7/20/2011,22,2.5118
7/20/2011,23,3.4362
7/21/2011,0,3.7896
7/21/2011,1,2.4098
7/21/2011,2,1.1712
7/21/2011,3,1.6501
7/21/2011,4,3.9232
7/21/2011,5,4.4840
7/21/2011,6,3.2491
7/21/2011,7,4.1159
7/21/2011,8,2.3157
7/21/2011,9,1.8443
7/21/2011,10,2.0944
7/21/2011,11,3.3408
7/21/2011,12,2.9244
7/21/2011,13,3.8923
7/21/2011,14,3.7315
7/21/2011,15,8.1501
7/21/2011,16,8.5434
7/21/2011,17,11.0949
7/21/2011,18,9.1807
7/21/2011,19,8.0113
7/21/2011,20,4.9651
7/21/2011,21,3.0961
7/21/2011,22,1.8440
7/21/2011,23,1.5622
7/22/2011,0,0.9485
7/22/2011,1,3.7836
7/22/2011,2,5.2847
7/22/2011,3,6.2113
7/22/2011,4,3.9714
7/22/2011,5,4.5490
7/22/2011,6,2.7984
7/22/2011,7,0.6673
7/22/2011,8,1.4660
7/22/2011,9,1.4915
7/22/2011,10,2.9877
7/22/2011,11,4.1598
7/22/2011,12,3.5534
7/22/2011,13,3.3117
7/22/2011,14,3.2355
7/22/2011,15,2.0170
7/22/2011,16,1.8617
7/22/2011,17,2.2341
7/22/2011,18,2.4881
7/22/2011,19,2.3183
7/22/2011,20,2.8499
7/22/2011,21,4.0018
7/22/2011,22,5.4345
7/22/2011,23,7.7265
7/23/2011,0,4.0310
7/23/2011,1,4.4332
7/23/2011,2,2.7398
7/23/2011,3,2.8927
7/23/2011,4,3.4126
7/23/2011,5,2.6250
7/23/2011,6,2.6113
7/23/2011,7,3.4522
7/23/2011,8,1.7607
7/23/2011,9,1.2947
7/23/2011,10,1.5530
7/23/2011,11,2.6090
7/23/2011,12,2.2189
7/23/2011,13,2.6353
7/23/2011,14,2.5810
7/23/2011,15,2.2837
7/23/2011,16,2.0657
7/23/2011,17,3.4233
7/23/2011,18,1.9984
7/23/2011,19,3.2217
7/23/2011,20,7.4399
7/23/2011,21,6.7965
7/23/2011,22,4.1994
7/23/2011,23,3.8285
7/24/2011,0,3.1966
7/24/2011,1,4.0197
7/24/2011,2,1.7858
7/24/2011,3,0.7294
7/24/2011,4,3.0090
7/24/2011,5,1.5545
7/24/2011,6,3.4795
7/24/2011,7,2.0584
7/24/2011,8,1.1602
7/24/2011,9,1.0475
7/24/2011,10,2.1412
7/24/2011,11,2.2509
7/24/2011,12,2.1649
7/24/2011,13,2.0172
7/24/2011,14,2.3214
7/24/2011,15,2.1222
7/24/2011,16,3.8510
7/24/2011,17,6.1857
7/24/2011,18,8.3784
7/24/2011,19,7.9663
7/24/2011,20,5.5546
7/24/2011,21,2.9719
7/24/2011,22,6.5836
7/24/2011,23,2.5653
7/25/2011,0,2.8885
7/25/2011,1,2.3134
7/25/2011,2,2.1843
7/25/2011,3,1.1218
7/25/2011,4,3.4361
7/25/2011,5,1.4842
7/25/2011,6,2.2776
7/25/2011,7,2.1408
7/25/2011,8,1.2064
7/25/2011,9,1.2841
7/25/2011,10,1.8010
7/25/2011,11,2.6448
7/25/2011,12,4.1453
7/25/2011,13,3.7396
7/25/2011,14,5.5235
7/25/2011,15,7.3588
7/25/2011,16,7.2023
7/25/2011,17,9.0317
7/25/2011,18,7.1180
7/25/2011,19,8.2842
7/25/2011,20,7.9169
7/25/2011,21,3.8037
7/25/2011,22,2.2144
7/25/2011,23,1.7739
7/26/2011,0,2.9290
7/26/2011,1,2.3654
7/26/2011,2,2.5737
7/26/2011,3,4.3319
7/26/2011,4,2.1677
7/26/2011,5,1.7395
7/26/2011,6,3.2186
7/26/2011,7,1.5463
7/26/2011,8,1.3328
7/26/2011,9,2.9675
7/26/2011,10,3.0808
7/26/2011,11,2.1166
7/26/2011,12,2.0369
7/26/2011,13,5.5330
7/26/2011,14,3.3134
7/26/2011,15,4.8932
7/26/2011,16,4.3048
7/26/2011,17,3.6749
7/26/2011,18,8.8396
7/26/2011,19,4.9668
7/26/2011,20,2.7180
7/26/2011,21,2.0538
7/26/2011,22,4.0322
7/26/2011,23,4.0961
